Abstract,Label
"Binge drinking in the previous month was reported in 23.5% of US adults, and 28.1 million adults met criteria for Alcohol Use Disorder (AUD) in 2023. Individuals with AUD face increased risks of oral health problems, including caries, periodontal disease and mucosal lesions. Poor oral hygiene, nutrition and dental care all contribute to these conditions, but individuals with AUD are often under-represented in oral health surveys. Understanding relationships between oral health behaviours, attitudes and general health is crucial for designing future interventions. This pilot aims to explore the relationship between oral and systemic health in subjects with AUD, focusing on oral health behaviours, salivary biomarkers and clinical phenotype, including systemic biomarkers of inflammation, to inform future research on oral-systemic interactions in AUD. This protocol has two parts. Part 1 involves cognitive interviews to assess the content validity and interpretability of the Oral Health Behaviours Assessment (OHBA) questionnaire. Part 2 will collect biological and behavioural data from treatment-seeking patients with AUD and matched controls (age, sex and smoking status), including saliva, blood, dental exams, and health behaviour and symptom measures. Inpatients with AUD will provide biospecimens and answer symptom severity questionnaires at admission and again at the dental exam visit (7-12 days later), while controls will provide a single set of measures at their dental exam visit. Oral health will be assessed through structured dental and periodontal examinations, radiographs and validated questionnaires (including the OHBA). Additional data will include alcohol use history, psychiatric and medical history assessments, dietary recall, and measures of stress, sleep and mood to capture potential moderators of oral-systemic relationships. Biomarkers of inflammation and stress will be quantified from saliva and blood using immunoassays. Primary outcomes will compare oral health, salivary biomarkers and clinical measures between AUD and controls, while secondary outcomes will evaluate within-subject changes in patients with AUD during inpatient treatment and early abstinence. This clinical protocol was approved by the National Institutes of Health Institutional Review Board (IRB #002005). Prior to enrolling, participants will be informed of the study purpose, risks and benefits, and study procedures, and evaluated for understanding prior to signing consent. Part 1 of the protocol is currently active and recruiting participants for cognitive interviews. The study findings will be disseminated through journals and conferences related to addiction medicine, psychology, immunology, neuroscience and dentistry. We expect the results of the pilot study will inform future research on oral health and salivary bioscience while also providing treatment-seeking patients with AUD targeted information on the importance of oral health behaviours for maintaining oral and systemic health. NCT06684483; preresults.",neuroscience
"'Association' is certainly one of the most prevalent terms in the study of mind, brain and behavior. It applies to actions, stimuli, neurons, brain areas, ideas, words, etc. However, we argue that this term carries qualitatively different meanings, a largely underappreciated fact. Based on a review traversing neuroscience, psychology, computer science and linguistics, we delineate and characterize five categories of usage, expressing five distinct notions of associative link which ought to be distinguished. We show how these concepts improve polysemy and synonymy issues, and together constitute a useful set of descriptive tools for the associationist framework. As they allow more transparent articulation of results and theories concerned with associations in both biological and artificial systems, they facilitate comparison of findings from different fields. The proposed terminology aims at promoting dialogue and interdisciplinary collaboration.",neuroscience
"Enteric neurons (ENs) are interwoven into the gastrointestinal (GI) tract, where they integrate local and external information to coordinate gut function across diverse cell types. Since EN dysfunction underlies the pathophysiology of multiple GI diseases, targeting relevant EN populations presents a multifaceted therapeutic approach. Despite their importance in essential physiologies, ENs remain underexplored from a transcriptional, circuit-based, and functional perspective. To enable target identification and validation in drug discovery, we leveraged a suite of modern neuroscience tools and profiled ENs. Single-nuclei sequencing, chemogenetics, circuit tracing, and pharmacology resolved how EN populations can modulate GI motility, secretion, food intake, and inflammation. We then determined the extent of conservation between mouse and human EN subsets. This work provides disease-relevant insights into EN cell type- and region-specific functions, lays the methodological groundwork to further probe EN function in vivo, and highlights translational hurdles and opportunities between mouse and human.",neuroscience
"Research is an energy and resource-demanding activity. However, despite emerging sustainability initiatives, a paucity of data and uptake of green initiatives continues to hamper effective and accountable emissions mitigation. Worldwide, >250,000 doctoral students graduate annually across all academic disciplines. Empowering students to engage in carbon accounting can raise awareness of sustainability in research, and provide a substantial and robust resource of carbon data alongside a powerful community-driven impetus for decarbonisation. Here, we demonstrate how students and other researchers can consistently measure the carbon footprint of their work, using one PhD student's research in a Drosophila neuroscience lab as our case study. We present a life-cycle assessment of the equivalent carbon dioxide emissions (CO2e) generated by the student's research activities. Moreover, weexplain how students can create a 'carbon appendix' to their research, as a common framework for disseminating carbon data and revealed strategies for improving research sustainability. We argue that the process of creating a carbon appendix can empower researchers to scrutinise sustainability practices, empower them to implement effective green initiatives and identify data-driven solutions to meet and exceed funders' sustainability targets.",neuroscience
"Sharp-wave ripples (SWRs) are hippocampal network oscillations associated with memory consolidation. They are characterized by the co-occurrence of fast and slow field potentials across CA1 layers: the fast-frequency oscillations, known as ripples, are prominent in the pyramidal cell layer, where they coincide with increased neuronal spiking, while slower negative transients, referred to as sharp waves, occur simultaneously in the",neuroscience
"The cornea is an epithelial tissue densely innervated by sensory neurons but devoid of autonomic innervation, lymphatics, and vasculature. The simplicity of the cellular composition suggests that corneal afferents participate in tissue homeostasis by regulating immune cells. Transcriptomic analysis of retrogradely labeled corneal afferents in the trigeminal ganglion (TG) found that they express many immune-related genes. Optogenetic activation of corneal afferents increased neutrophils and monocytes in both the cornea and TG, as well as inducing phenotypic changes in natural killer (NK) cells. Unsupervised pathway analysis indicated neuronally expressed Ccl2 as a modulator of immune cell responses. Selective deletion of neuronal Ccl2 decreased the number of myeloid cells in the cornea and TG in response to herpes simplex virus (HSV) infection, resulting in compromised viral clearance during primary infection. These experiments demonstrate that corneal afferent activation is sufficient to trigger inflammatory responses that can assist the host in initiating anti-viral immunity.",neuroscience
"Chronic pain frequently co-occurs with depression, forming a vicious cycle that mutually exacerbates both. Although the medial shell of nucleus accumbens (NAcMed) is known to modulate both pain and affective states, the distinct roles of D1- and D2-dopamine receptor-expressing medium spiny neurons (D1- and D2-MSNs) within the NAcMed, as well as their respective circuits, in chronic pain and comorbid depression remain poorly defined. We observed decreased activity in both MSN subtypes during chronic pain and comorbid depression. Notably, activation of D1-MSNs alleviated depressive-like behaviors, whereas activation of D2-MSNs produced analgesic effects. Furthermore, we identified two parallel neural circuits: the NAcMed",neuroscience
"Phase separation is emerging as a prime mechanism in organizing dynamic subsynaptic compartments. However, studying phase separation in synapses of living neurons is challenging due to the small size of synapses. In this study, we leverage native postsynaptic densities (PSDs) purified from the mouse brain to investigate their organization. Unlike reconstituted PSDs, which form liquid-like droplets, native PSDs exhibit a gel-like morphology with defined molecular composition. Despite their morphological rigidity, native PSDs retain full molecular plasticity, manifested by selectively recruiting or excluding synaptic proteins and undergoing Ca",neuroscience
"Neuroscience depends heavily on research done in mice (Mus musculus), yet the field has done little to address the chronic cold stress mice perpetually face during conventional ""room temperature"" housing (20°C-22°C). Contributions from other biomedical fields, such as immunology, oncology, and metabolic physiology, have shown that housing mice at room temperature substantially impacts broad and fundamental aspects of murine biology in ways that negatively affect the translational value of the research derived from these animals. Prairie voles (Microtus ochragaster) are an alternative small rodent model for neuroscience that are adapted for cold weather and better tolerate the ambient temperature of conventional housing. Here, we examined the effect of 3 days of housing at one of three ambient temperature conditions: 20°C, 25°C, or 30°C on oxytocin and vasopressin immunoreactivity within the paraventricular nucleus of the hypothalamus in both mice and voles. We found that increases in ambient temperature above 20°C led to a 32% reduction in oxytocin immunoreactivity in mice, while having no effect in voles. Vasopressin was unaffected in either species. Since oxytocin is a pleiotropic neuropeptide, responsible for regulating a number of homeostatic, emotional, and social circuits, this work calls into question whether findings from mice housed at 20°C can be reliably translated to humans living in thermoneutral conditions. This finding should spur further neuroscience research to reconcile how the assumptions of conventional housing have shaped murine neurobiology.",neuroscience
"Obtaining wiring diagrams of brains has been a major achievement for neuroscience. However, an underlying challenge in connectomics is the fundamental tradeoff between the imaging resolution needed to resolve synapses and the volume of the brain that can be imaged. For example, electron microscopy (EM) visualizes synaptic sites with ~5 nm resolution, but is difficult to scale beyond volumes of 1 mm",neuroscience
"Understanding the neural correlates of consciousness remains a central challenge in neuroscience. In this study, we explore the potential of neural field theory (NFT) as a computational framework for representing consciousness states. While prior research has validated NFT's capacity to differentiate between normal and pathological states of consciousness, the relationship of its parameters to the representation of consciousness states remains unclear. Here, we fitted a corticothalamic NFT model to the electroencephalography (EEG) data collected from healthy individuals and patients with disorders of consciousness. We then comprehensively explored the correlations between the fitted NFT parameters and features extracted from both experimental and simulated EEG data across various states of consciousness. The identified correlations not only highlight the model's ability to differentiate between healthy and impaired states of consciousness, but also shed light on the physiological bases of these states, pinpointing potential biomarkers. Our results provide valuable insights into how consciousness levels are represented within the NFT framework and into the dynamics of brain activity across normal and pathological states of consciousness. This underscores the potential of NFT as a useful tool for consciousness research, facilitating",neuroscience
"Alcohol is the top substance used by US emerging adults under legal drinking age (underage emerging adults; U-EA; ages 18-19). U-EA are unlikely to seek or receive indicated alcohol interventions. It is imperative to find brief, effective interventions to reduce U-EA drinking. Developmental neuroscience reflects that peers hold higher neural salience during adolescence, as evidenced by differential neural response with real and/or simulated peers, even when those peers were not friends, and particularly in the context of alcohol. Peers also activate positive (prosocial) neural and behavioral responses among adolescents. The role of positive, prosocial peer feedback is consequential given that the most widely-used U-EA platforms for adolescent addiction intervention are group-based interventions. We propose functional magnetic resonance imaging (fMRI) hyperscanning (tandem dyadic scanning) to evaluate U-EA brain response in the underexamined, but widely-utilized, group motivational interviewing (MI). We will examine associations between youth brain synchrony generated in an fMRI hyperscanning task and alcohol use reductions at 12 month follow-up. We hypothesize that greater neural alignment in the social cognition network during positive, prosocial peer interactions (peer-directed change talk) will be associated with greater post-intervention behavior change (lower number of past month drinking days) at 12 months. Within-subjects. UConn Health and UT-Dallas. This study will enroll n=248 U-EA (ages 18-19) with ≥1 past month binge drinking event (4/3 standard drinks per occasion for males/females) via community and campus recruitment. Group MI (no comparator; within-subjects). This protocol will utilize synchronized fMRI (hyperscanning) to examine positive, prosocial peer-directed health promotive language (peer-directed change talk) directly generated during and extracted from the group MI session. Primary outcomes include fMRI-based hyperscanning metrics (BOLD synchrony in social cognition networks) and behavioral measures (past month alcohol use days measured viaTimeline Followback; TLFB) at 12 months. Secondary outcomes will evaluate the same relationship at 3- and 6-months. This translational study is crucial for making meaningful gains in adolescent addiction intervention. We could find no peer-reviewed studies examining fMRI hyperscanning in an adolescent addiction intervention context. And, fMRI hyperscanning is at the forefront of interactive, dyadic youth research in socially-relevant and ecologically valid settings. In addition, due to the limited empirical evaluations of group interventions, including group MI, the use of fMRI hyperscanning is timely and offers a unique examination with high clinical impact for young people struggling with addiction.",neuroscience
"Neurodegenerative diseases (NDs) are a type of chronic and complex diseases that seriously affect the quality of human life. Their pathogenesis involves aspects such as genetics, environment, and metabolism. In recent years, the close relationship between gut microbiota and host health has gradually attracted attention, especially with the promotion of the concept of ""gut-brain axis,"" and the role of gut microbiota in nervous system diseases has become a research focus. At the same time, the rapid development of AI technology has provided powerful tools for modeling and data analysis of complex biological systems. This paper reviews the molecular mechanism and therapeutic approaches of gut microbiota in NDs and discusses the application potential of AI in this field, aiming to provide new ideas for the molecular mechanism research and precise treatment of NDs.",neuroscience
"Energy homeostasis is tightly regulated to ensure metabolic health in uncertain environments. Neurons expressing the glucagon-like peptide-1 receptor (GLP-1R) contribute to maintaining body weight, but how their activity is regulated according to energy state remains unclear. Here, we investigated the function and cellular dynamics of GLP-1R-expressing neurons of the paraventricular hypothalamus (PVH",neuroscience
"Breast cancer patients often exhibit disrupted diurnal rhythms in circulating glucocorticoids (GCs), such as cortisol. This disruption correlates with reduced quality of life and higher cancer mortality; however, the exact cause of this phenomenon remains unclear. Here, we demonstrate that breast tumor-bearing mice exhibit blunted GC rhythms and a loss of diurnal rhythms in the activity of paraventricular hypothalamic neurons expressing corticotropin-releasing hormone (PVN",neuroscience
"Population receptive field (pRF) mapping is a fundamental technique for understanding retinotopic organisation of the human visual system. Since its introduction in 2008, however, its scalability has been severely hindered by the computational bottleneck of iterative parameter refinement. Current state-of-the-art implementations either sacrifice precision for speed or rely on slow iterative parameter updates, limiting their applicability to large-scale datasets. Here, we present a novel mathematical reformulation of the General Linear Model (GLM), wrapped in a GPU-Empowered Mapping of population Receptive Fields (GEM-pRF) software implementation. By orthogonalizing the design matrix, our approach enables the direct and fast computation of the objective function's derivatives, which are used to eliminate the iterative refinement process. This approach dramatically accelerates pRF estimation with high accuracy. Validation using empirical and simulated data confirms GEM-pRF's accuracy, and benchmarking against established tools demonstrates a reduction in computation time of almost two orders of magnitude. With its modular and extensible design, GEM-pRF provides a critical advancement for large-scale fMRI retinotopic mapping. Furthermore, our reformulated GLM approach in combination with GPU-based implementation offers a broadly applicable solution that may extend beyond visual neuroscience, accelerating computational modelling across various domains in neuroimaging and beyond.",neuroscience
"Neuroscience and neural engineering face the critical challenge of accurately capturing and interpreting electrophysiological signals for understanding brain function and developing neural prosthetics. Here, we develop a trilayer coaxial heterogeneous structure flexible neuronal electrode, rSF-Au-PC, which addresses these challenges through its innovative design and superior performance. Developed",neuroscience
"Neurodevelopmental and neurodegenerative diseases involve critical abnormalities in pathogenesis. Even though there exists copious drugs and treatments, still a need for an effective model for absolute replication of disease pathophysiology and therapeutic drug discovery. This comprehensive systematic review amasses methods and approaches for developing neuronal models for neurological diseases using hPSCs/iPSCs. Abundant culturing methods, growth factors, modulators and toxins were utilised to induce the disease and were appraised. Research articles were traced from Google Scholar, PubMed/NIH, and Science Direct. Publications using hPSCs/iPSCs as differentiated neuronal disease models were screened using PRISMA guidelines, with designed inclusion and exclusion criteria. This protocol highlights the procedures for developing 2D and 3D neuronal models derived from hPSCs/iPSCs. 2D neuronal models include NPCs, NSCs, and neural rosettes, neurons, while 3D methods rely on embryoid bodies, neurospheres, spheroids and organoids due to the enhanced differentiation, survival and maturation of hPSCs/iPSCs. These processes include varied factors for culturing. Growth factors like GDNF, BDNF, cAMP, ascorbic acid, TGF-β, and Dual-SMAD inhibition. Post-analytical techniques like MEA, H&E, TEM, microscopy, immunoassays, and electrophysiology ensures the structural and functional endorsements. These models offer researchers a reliable platform to investigate the disease physiopathology and drug design for neurological disorders.",neuroscience
"Unexpected compared to expected visual events are accompanied by stronger neural responses. Two key mechanisms for these heightened responses are prediction errors to oddballs and adaptation to frequent stimuli. Whether these mechanisms vary systematically between early and late responses or differentlt in different cortical areas is yet unknown. In the current study, we simultaneously measured EEG and fMRI during an oddball task with control conditions tailored to distinguish between the different mechanisms. Results showed visual mismatch negativity and an enhanced P3 in the EEG and increased activations in the occipital cortex (OC) and superior parietal lobe (SPL) in fMRI. While adaptation predominantly drove early mismatch responses in the EEG and posterior OC, responses at later time points and in the anterior OC and SPL could best be explained by prediction error. This pattern suggests that the relative contribution of different mechanisms to deviance processing varies systematically in time and space.",neuroscience
"Bidirectional long-distance transport of organelles is crucial for communication between the cell body and synapses, yet how this transport is regulated during synapse formation, maintenance, and plasticity remains unclear. In the Aplysia sensory neuron (SN)-motor neuron system, which mediates the gill-siphon withdrawal reflex, we demonstrate that synapse maintenance coincides with a sustained decrease in retrograde lysosomal vesicle (LV) transport in SNs. This reduction becomes evident three days after synapse formation, in contrast to anterograde mitochondrial transport, which increases within 12 h. Serotonin-induced, learning-related synapse formation further suppresses retrograde lysosomal transport within 24 h, while boosting anterograde mitochondrial transport as early as 1 h post-exposure. A pharmacological screen implicates PKA as a key regulator of retrograde LV transport during synapse maintenance. These results reveal organelle-specific, temporally distinct regulation of long-distance transport in synapse formation, maintenance, and plasticity.",neuroscience
"While neuroimaging offers valuable insights into brain alterations associated with psychiatric disorders, its translation into routine clinical practice remains challenging. we developed the patch-based hierarchical network (PHN), a deep learning framework for classifying multiple psychiatric disorders from structural MRI. Trained on a large, curated dataset (",neuroscience
"Animals routinely make self-motivated choices about whether to initiate interactions with same- or opposite-sex partners. However, it remains unclear whether these choices are motivated by drive states that exhibit signatures of moment-to-moment social satiety. To test this, we designed a fully automated two-choice social operant paradigm where mice can choose between same- and opposite-sex social rewards that are delivered for interaction with systematically varying durations. We find that although both males and females have stable choice biases, only males exhibit behavioral signatures of moment-to-moment social satiety. Using a simple normative model to capture patterns of social choice, we observe that behavior is better fit by a model with a single social drive and choice bias, rather than a model with independent drives for same- and opposite-sex interactions. Together, our data reveal behavioral signatures of social satiety and offer insights into the underlying homeostatic and motivational drives that govern social choices.",neuroscience
"The claustrum (CLA) is densely connected to the cortex and plays a critical role in synchronized brain states, including sleep, anesthesia, and epilepsy. Although claustrum gene expression patterns differ from those of the cortex, a subset of deep-layer cortical neurons share the claustrum's transcriptomic profile and marker genes, such as",neuroscience
"Transient receptor potential (TRP) ion channels, a ubiquitous family of nonselective cation channels, are extensively expressed across the nervous system, immune system, and peripheral tissues. These channels serve as critical sensors for detecting temperature, mechanical forces, and chemical stimuli, thereby regulating numerous physiological and pathological processes. Over the past decade, their pivotal role in neuroimmune crosstalk and inflammatory signaling has emerged as a key focus within neuroscience research. A comprehensive literature review was conducted in PubMed using key terms ""TRP channel,"" ""neuroinflammation,"" and each of the following neurological disorders: neuropathic pain, migraine, stroke, multiple sclerosis (MS), Alzheimer's disease (AD), Parkinson's disease (PD), autism spectrum disorder (ASD), epilepsy, and psychiatric disorders. This review synthesizes the current evidence to elucidate the dual-edged contributions of TRP channels as mediators of inflammation in neuropathic pain, migraine, stroke, MS, AD, PD, ASD, epilepsy, and psychiatric disorders. Furthermore, we also evaluate emerging therapeutic strategies targeting TRP channels, encompassing both nonpharmacological approaches and pharmacological interventions. By integrating mechanistic insights with translational perspectives, this review highlights TRP channels as promising targets for precision medicine and underscores their potential in the development of novel, mechanism-based therapies for complex neurological disorders, thereby advancing a new era of targeted neuroimmunomodulation.",neuroscience
"Social threat is both a source and consequence of implicit bias against Asian Americans, who are often stereotyped as ""perpetual foreigners,"" posing some threat to (white) American values. The implicit nature of these attitudes makes investigating anti-Asian bias difficult as self-report and behavioral data suffer from social desirability and learning effects. To investigate implicit social threat in anti-Asian bias, we presented participants with a passage critical of American values, purportedly written by a white American (ingroup) or by an Asian American author (outgroup). We utilized electrodermal responses (GSR) to measure autonomic arousal, and cerebral blood oxygenation (fNIRS) to measure cognitive control. Our results suggest that implicit social threats are physiologically represented similar to other feelings of threat, which become more extreme when interacting with a perceived outgroup member. Follow-up analyses suggest that the autonomic responses are moderated by higher-order cognitions, evidenced by changes in blood oxygenation in the anterior and dorsolateral prefrontal cortex, which occurred independently of behavioral responses obtained",neuroscience
"Neuronal function is intimately tied to axodendritic polarity. Neurotransmitter release, for example, is usually the role of the axon. There are widespread exceptions to this rule, however, including many mammalian neuronal types that can release neurotransmitter from their dendrites. In the mouse olfactory bulb, closely related subclasses of dopaminergic interneuron differ markedly in their polarity, with one subtype lacking an axon entirely. These axon-bearing and anaxonic dopaminergic subclasses have distinct developmental profiles and sensory responses, but how their fundamental polarity differences translate to functional outputs remains entirely unknown. Here, we provide anatomical evidence for distinct neurotransmitter release strategies among these closely related dopaminergic subtypes: anaxonic cells release from their dendrites, while axon-bearing neurons release exclusively from their intermittently myelinated axon. These structural differences are linked to a clear functional distinction: anaxonic, but not axon-bearing, dopaminergic neurons are capable of self-inhibition. Our findings suggest that variations in polarity can produce striking distinctions in neuronal outputs, and that even closely related neuronal subclasses may play entirely separate roles in sensory information processing.",neuroscience
"Recent work has shown that a subset of Neandertal-derived single-nucleotide polymorphisms (SNP) seems to be playing roles in autism susceptibility. We review this exciting research, as well as the known history of human migrations and interbreeding events between Homo sapiens and Neandertals, all while placing the current work within the context of hybrid dysgenesis and genetic incompatibilities. In addition to these ""pushing"" factors (purifying selection), we also explore potential ""pulling"" factors (positive selection), such as antagonistic pleiotropy and balanced polymorphism, which may influence the retention of otherwise weakly deleterious variants within the modern human genome. This work, along with other studies exploring associations between Neandertal-derived alleles and other neurodivergent conditions, has significant implications for human brain evolution as well as modern human health.",neuroscience
"Visual prioritization has traditionally been explained through stimulus-driven salience. However, emerging evidence from neuroscience and computational modeling supports a predictive processing framework, in which gaze behavior reflects active inference shaped by prior knowledge, task demands, and uncertainty. Thus, rather than reacting passively to salient stimuli, the visual system actively samples the environment to test internal hypotheses and minimize prediction errors. This review synthesizes findings from neurophysiology, eye-tracking, and computational studies, highlighting how metrics such as fixation duration, saccade latency, and scanpath entropy reflect latent cognitive states like expectation, surprise, and learning. It traces the shift from contrast-based salience models to predictive frameworks involving hierarchical error signaling, recurrent cortical feedback, and neuromodulatory control. Experimental paradigms using probabilistic cueing, rule switching, and uncertainty manipulation reveal the flexibility of predictive gaze strategies. Moreover, developmental and clinical data suggest that these strategies emerge early and are disrupted in neuropsychiatric conditions. Alternative accounts, including expectation suppression and reinforcement learning, are also discussed to clarify ongoing debates about prediction and attention. This perspective offers a unifying framework for understanding visual attention across neuroscience, artificial intelligence, and clinical research.",neuroscience
"Connectomics, a subfield of neuroscience, aims to map and analyze synapse-level wiring diagrams of the nervous system. While recent advances in deep learning have accelerated automated neuron and synapse segmentation, reconstructing accurate connectomes still demands extensive human proofreading to correct segmentation errors. We present SynAnno, an interactive tool designed to streamline and enhance the proofreading of synaptic annotations in large-scale connectomics datasets. SynAnno integrates into existing neuroscience workflows by enabling guided, neuron-centric proofreading. To address the challenges posed by the complex spatial branching of neurons, it introduces a structured workflow with an optimized traversal path and a 3D mini-map for tracking progress. In addition, SynAnno incorporates fine-tuned machine learning models to assist with error detection and correction, reducing the manual burden and increasing proofreading efficiency. We evaluate SynAnno through a user and case study involving seven neuroscience experts. Results show that SynAnno significantly accelerates synapse proofreading while reducing cognitive load and annotation errors through structured guidance and visualization support. The source code and interactive demo are available at: https://github.com/PytorchConnectomics/SynAnno.",neuroscience
"Connectomics, a subfield of neuroscience, reconstructs structural and functional brain maps at synapse-level resolution. These complex spatial maps consist of tree-like neurons interconnected by synapses. Motif analysis is a widely used method for identifying recurring subgraph patterns in connectomes. These motifs, thus, potentially represent fundamental units of information processing. However, existing computational tools often oversimplify neurons as mere nodes in a graph, disregarding their intricate morphologies. In this paper, we introduce MoMo, a novel interactive visualization framework for analyzing neuron morphology-aware motifs in large connectome graphs. First, we propose an advanced graph data structure that integrates both neuronal morphology and synaptic connectivity. This enables highly efficient, parallel subgraph isomorphism searches, allowing for interactive morphological motif queries. Second, we develop a sketch-based interface that facilitates the intuitive exploration of morphology-based motifs within our new data structure. Users can conduct interactive motif searches on state-of-the-art connectomes and visualize results as interactive 3D renderings. We present a detailed goal and task analysis for motif exploration in connectomes, incorporating neuron morphology. Finally, we evaluate MoMo through case studies with four domain experts, who asses the tool's usefulness and effectiveness in motif exploration, and relevance to real-world neuroscience research. The source code for MoMo is available here.",neuroscience
"Recently, advances in neuroscience and the rise of artificial intelligence have significantly enhanced the capabilities of epilepsy diagnosis. While EEG-based diagnosis offer a promising avenue for detecting and predicting seizure activity, practical implementation in real-world scenarios remains hindered by the heterogeneity of epilepsy and the variability of patient-specific biomarkers over time. Conventional deep learning models, trained on historical EEG, often fail to adapt to such biomarker variations, leading to degraded performance. Moreover, the computational and memory constraints of edge devices further exacerbate the challenge of on-device learning. To address these challenges, we introduce a novel framework, Memory-Efficient Intrinsic Gating Adaptation (MEIGA), designed to enhance real-world epilepsy diagnosis on resource-constrained edge devices. Our approach pre-trains a model using historical EEG data and employs lightweight adapter networks for efficient on-device tuning across new sessions, addressing session-to-session variability. By leveraging Direct Feedback Alignment (DFA), MEIGA reduces memory usage and computational overhead while maintaining high classification accuracy. Extensive experiments on the CHB-MIT epilepsy dataset demonstrate that MEIGA outperforms the pretrained-only Vision Transformer baseline, raising seizure prediction accuracy from 47.88% to 86.77% with only 3,908 tunable parameters (5.05% of the backbone). For seizure detection, MEIGA improves accuracy from 85.06% to 96.29% by adapting 2,008 parameters (17.40% of the base architecture). Further experiments on the AES dataset demonstrate that MEIGA consistently delivers strong performance across subjects and scales effectively to larger networks.",neuroscience
"Forming new memories after a one-time experience requires initial encoding then consolidation over time. During learning, multimodal information converges onto the hippocampus, activating sparse neuronal assemblies which are thought to form a memory representation through concerted activity and synaptic interconnectivity. In this work, we use a novel tool for fast fluorescent labeling of engram neurons (FLEN). FLEN is based on c-Fos activity-dependent transient expression of a destabilized fluorescent marker ZsGreen1 rapidly after one-trial learning. With FLEN, we explore the electrophysiological properties of c-Fos activated CA3 pyramidal neurons (PNs) a few hours following one-trial learning of an episodic-like memory. In parallel, we employ the Robust Activity Marker (RAM) system, which provides activity-dependent labeling 24 hr following a novel experience. Comparing FLEN+ and RAM+ neurons allows us to characterize how the properties of neuronal assemblies evolve during an initial phase of consolidation. Whereas no difference was observed in the excitability of FLEN+ vs. FLEN- neurons, RAM+ neurons were more excitable than RAM- neurons. This suggests that CA3 PNs recruited in an engram progressively acquire increased excitability as compared to neurons which were not activated by the one-trial contextual memory task. On the other hand, like RAM+ neurons, FLEN+ CA3 neurons show an increased number of excitatory inputs. Overall, with the FLEN strategy, we can show that both the intrinsic excitability and the synaptic properties of CA3 PNs undergo progressive plastic changes over the first day following a one-trial memory task.",neuroscience
"Psychiatry is undergoing a global reconfiguration driven by social, technological, and environmental transformations. This paper examines the future of psychiatry through a comparative analysis of international frameworks and the current Brazilian context. It highlights the need to integrate neuroscience with social and cultural psychiatry, emphasising ethics, diversity, and the participation of people with lived experience as essential components of education and practice. Although national guidelines provide a structured framework for competency-based training, they remain limited in addressing emerging challenges such as inequality, climate change, migration, and the geopolitical determinants of mental health. To translate these advances into real-world impact, implementation science must guide the adaptation of evidence-based interventions to diverse sociocultural contexts. The paper advocates for an expanded biopsychosocial model that explicitly includes dimensions of social justice and public mental health. Brazil's complex sociocultural landscape offers a unique opportunity to align psychiatric education and practice with these global perspectives, bridging knowledge and practice to foster a more equitable, humanistic, and context-responsive psychiatry.",neuroscience
"Memory reactivation renders consolidated memory fragile and thereby opens the window for memory updates, such as memory reconsolidation. However, whether memory retrieval facilitates update mechanisms other than memory reconsolidation remains unclear. We tested this hypothesis in three experiments with healthy human participants. First, we demonstrate that memory retrieval-extinction protocol prevents the return of fear expression shortly after extinction training, and this short-term effect is memory reactivation dependent (Study 1,",neuroscience
"BACKGROUND: Neuroscience nurses play a pivotal role in identifying nutritional risk factors, monitoring patients, and initiating interventions to optimize recovery outcomes. Patients with moderate to severe acquired brain injury (ABI) are at risk of undernutrition during subacute rehabilitation, yet prevalence is rarely described using recent diagnostic criteria. This study aimed to explore the Global Leadership Initiative on Malnutrition (GLIM) criteria in routinely collected clinical data and to describe undernutrition in patients with ABI at admission and discharge from in-hospital rehabilitation. METHODS: A quantitative descriptive study was conducted using nutritional data extracted from electronic health records stored in a clinical database. The analysis focused on GLIM criteria, including low body mass index (BMI), disease-related inflammation, and the risk of reduced food intake. RESULTS: A total of 2,645 patients were included. A low BMI was observed in 10% of 2,465 patients at admission and in 8% of 2,147 patients at discharge. Inflammation was present in 82% of 912 patients at admission and 71% of 420 at discharge. Reduced intake was noted in 61% of 1,745 patients at admission and 26% of 1,550 at discharge. Many patients did not meet the required combination of phenotypic and etiologic criteria for GLIM-defined malnutrition. CONCLUSION: Potential undernutrition, according to individual GLIM criteria, varied significantly at admission, with ""low BMI"" showing the lowest prevalence. This may indicate a substantial long-term nutritional risk among patients who appear well-nourished based on BMI. Furthermore, the lack of comprehensive data on individual criteria suggests that routinely collected clinical data may be insufficient for accurately assessing malnutrition.",neuroscience
"The diagnosis and management of disorders of consciousness (DoC) remain a critical challenge in clinical medicine and neuroscience. The key bottleneck is the lack of reliable biomarkers and an incomplete understanding of the pathophysiological mechanisms that underlie DoC. In view of this, a bedside-compatible, multimodal technique based on electroencephalography (EEG) and functional near-infrared spectroscopy (fNIRS) was utilized to simultaneously capture neuronal oscillations and accompanying hemodynamics, so as to explore neurovascular biomarkers that can effectively discriminate different states of DoC. Resting-state EEG-fNIRS data from 13 regions of interest (ROIs) were acquired and compared across healthy controls (HC), minimally conscious state (MCS), and unresponsive wakefulness syndrome (UWS) groups. Hemodynamics-based functional connectivity and the spectral power of neuronal activity were quantified and subsequently employed to interrogate neurovascular coupling. The results demonstrated significantly stronger neurovascular coupling and beta-band power in premotor and Broca's areas of the MCS group. A multimodal classifier achieved an accuracy of 87.9% in distinguishing between MCS and UWS. The noninvasive, bedside-suitable nature of this tool underscores its potential for routine monitoring and prognostic assessment in DoC, addressing a critical need for accessible and reliable biomarkers in both neurology and intensive-care practice.",neuroscience
