Abstract,Label
"Despite consistently increasing efforts to reduce legacy and emerging pollutants like microplastic (MP), agro-ecosystems, particularly soil carbon is alarmingly threated to be replaced by plastic carbon, endangering the one health. While MPs have witnessed unprecedented research focus and frequency spike, the hydro-biological aspects in connection to urbanization, agricultural practices and ecosystem services are not explicitly discussed. Hence, we provide a comprehensive examination of MP sources, transport, and factors influencing their migration in soil and groundwater, with specific emphasis on urbanization, surface-groundwater interactions, and flooding, its interactions with organic and inorganic pollutants, antibiotic resistance genes, and potential routes exposure to humans, and toxicity augmentation. The investigation explicitly establishes the fact that flood-prone countries exhibit higher MPs infiltration into the greater depth of soil profile. However, plastic mobilization during undefended flood events varies significantly across the globe. Notably, China stands out with the highest MP concentrations in both agricultural soil and groundwater samples compared to other countries. MPs are found to be heterogeneously distributed across different soil depths, from shallow (0-5 cm) layers to deeper ones (up to 40 cm). On the other hand rapid urban development increases plastic waste on streets and other urban areas, and thus the influence of hydro(bio)logy-urbanization-agro-ecosystems nexus become highly significant. As MPs migrate through vadose zone via both vertical and horizontal transport mechanisms, it is imperative that interdisciplinary collaboration of experts from environmental science, hydrogeology, microbiology, material science, and engineering to understand and mitigate MPs contamination to achieve sustainable development goals.",environmental science
"Humans have interacted with, and impacted, marine ecosystems for millennia. During this time, the oceans have experienced ecosystem degradation through harvesting, habitat change, pollution, the introduction of invasive species and climate change. Despite extensive documentation of substantial recent anthropogenic impacts, our understanding of ancient marine biodiversity remains limited for many ocean regions. This theme issue advances our knowledge of past oceans, revealing how diverse perspectives from across disciplines can provide new insights into marine anthropogenic exploitation over thousands of years. Through engaging a range of source materials, including material remains, historical records and palaeoenvironmental archives, the contributions reveal shifting seas responding to both natural climatic changes and human impacts. Collectively, these outputs demonstrate the value of interdisciplinarity and cross-cultural approaches in understanding ocean change. As marine restoration programmes expand globally, combining disciplinary approaches and novel methods across deep time can provide novel baseline data against which to measure recovery and raise ambition for marine conservation. Beyond biodiversity baselines, understanding past ocean changes can provide key insights into the mechanisms through which human impacts alter marine ecosystems, allowing us to learn from our ancestors' effective and ineffective ocean stewardship practices. Just as diverse ecosystems are buffered against change, diverse human-ocean interactions are important for flourishing future seas.This article is part of the theme issue 'Shifting seas: understanding deep-time human impacts on marine ecosystems'.",environmental science
"The role of residential greenness exposure (RGE) in prevention and control of allergic diseases remains controversial. This systematic review evaluated the association between RGE and the risk of developing asthma, allergic rhinitis (AR), food allergy, atopic dermatitis (AD), and asthma control. MEDLINE and EMBASE searches retrieved 17 cohort and case-control longitudinal studies (12 for asthma, 6 AR, 1 food allergy, 1 ad). Risk of bias was assessed with ROBINS-E, and certainty of evidence with GRADE. Data were meta-analyzed using adjusted odds ratios (aORs) with random-effects models. For ""ever asthma"" and ""ever AR"" a non-significant protective trend of RGE was observed (aOR 0.92, 95% CI 0.72-1.18; aOR 0.61; 95% CI 0.24-1.55). For ""current asthma"" RGE was associated with increased risk (aOR 1.17, 95% CI 1.04-1.33), with no clear association for ""current AR"" (aOR 1.03; 95% CI 0.80-1.32). Prenatal RGE reduced the risk of ""ever asthma"" (aOR 0.94, 95% CI 0.93-0.950) and AD (aOR 0.996, 95% CI 0.993-0.999). RGE increased the risk for peanut (aOR 1.78, 95% CI 1.13-2.82) and egg allergy (aOR 1.38, 95% CI [1.05-1.82]). Reduced RGE decreased asthma control (OR: 2.662, 95% CI [1.043-6.799]). Potential benefits or potential harms of RGE should be judged in a context-specific manner.",environmental science
"Common-pool resources (CPRs), including fisheries and the atmosphere, are critical for ecological, social, and economic sustainability but are easily overused. We use an agent-based model to investigate how social networks shape resource extraction outcomes. Networks with highly visible nodes can create a ""majority illusion"" in which most users believe high-intensity extraction is dominant, even if it is not. This misperception can push the entire population toward one of two possible states: an abundant, high-welfare resource or a depleted, low-welfare one. Aligning users' environmental impact with their visibility can mitigate this effect and steer the system toward a single, predictable outcome. These results suggest that network-based policies, such as reshaping information flows, particularly targeting high-impact hubs, could help stabilize cooperative behaviors and encourage sustainable management of CPRs, reducing the risk of tragedy-of-the-commons scenarios.",environmental science
"Fundamental investigations of ice nucleation, a key process in fields from environmental science to cryobiology, require model systems with chemical and physical structures that are well defined and easily varied. DNA origami is an especially promising model because of the exquisite control that it offers over the physical geometry of the nucleating agent at the nano-scale. Here we compare ice nucleation by solutions of a rectangular DNA origami tile, formed by annealing a 2.6 kbase single-stranded DNA scaffold with ninety shorter 'staple' oligonucleotides, to ice nucleation when these components are mixed at the same concentrations but not annealed. Isothermal measurements show that the molecular conformation has a dramatic effect on the ice nucleating efficiency. For an array of droplets containing annealed, well-folded tiles the freezing rate is constant, whereas for unannealed DNA the freezing rate decreases with time. Despite the freezing rate measured at low temperature being higher for the annealed DNA origami samples than for a significant proportion of the unannealed ones, in slow temperature-ramp measurements the latter generally freeze at higher temperatures. We show that this behaviour is consistent with the formation of small numbers of highly efficient nucleating agents in the unannealed samples, likely through molecular aggregation.",environmental science
"This study addresses a critical research gap in water quality monitoring, specifically within the Cauvery River basin, where substantial contamination poses significant risks to both human health and aquatic ecosystems. The paper introduces an effective and sustainable river water quality monitoring system, termed MLRMC-WQM (Multiple Linear Regression and Multi-class CatBoost-based Water Quality Monitoring). The system leverages Linear Regression to predict basic water quality parameters based on straightforward relationships, while CatBoost refines these predictions by capturing more complex, nonlinear relationships. Various sensors are integrated with a Raspberry Pi-5, which collects readings at regular intervals. The Raspberry Pi-5 is equipped with wireless communication modules to transmit real-time data to cloud servers, where the information is stored and processed. Cloud platforms provide scalability, security, and accessibility for efficient data management. By incorporating energy-efficient and scalable technologies, the system minimizes environmental impact while ensuring long-term sustainability. If the system detects abnormal levels of pollutants, turbidity, or other parameters, it triggers automated alerts via SMS, email, or app notifications. The effectiveness of the MLRMC-WQM model is assessed using regression metrics, including Mean Absolute Error (MAE), Root Mean Squared Error (RMSE), R-squared (R",environmental science
"Single land surface temperature (LST) cannot accurately characterize the high temperature and humidity inside cities due to climate warming. Studies on changes in hot and humid urban environments have gradually used near-surface air temperature and humidity. The present study, applying the theory of local climate zones (LCZs), showed that the distribution features of hot humid urban environment and variations across time and space, both at the surface and near-surface level, could facilitate analysis of the evolution of summer heat climate in high-humidity municipalities. According to the results, from 2013 to 2022, the average LST increased by 6.15°C. LCZ8, LCZ10, and compact LCZs were the main warming areas. Relative humidity had a considerable cooling influence on the near-surface temperature but had no discernible effect on LST. Temperature of the wet bulb in the city center was lower than in the suburbs, and those in LCZs 1-3 were higher than those in LCZs 4-6.",environmental science
"Liquid chromatography-mass spectrometry (LC-MS) is a highly sophisticated analytical technique that has become indispensable for sample analysis across various scientific domains. In recent years, LC-MS has emerged as a cornerstone technology in comparative replicate sample analysis, particularly in the fields of proteomics, lipidomics and metabolomics. This review provides a comprehensive and in-depth exploration of LC-MS applications in biological, and applied sciences from the key aspects include (1) a historical perspective on LC-MS development and advancements; (2) its critical role in forensic investigations and environmental science; (3) its applications in food safety, quality control and pharmaceutical analysis and (4) its significance in the examination of pharmaceuticals and biological specimens. By presenting a broad and integrated understanding of LC-MS, this review underscores its transformative impact on life sciences and its expanding role in scientific research and innovation.",environmental science
"Microbial fuel cells (MFCs) have become one of the most promising technologies in the field of ecology and environmental science due to their dual functions of power generation and pollutant removal. However, the generally low power generation performance of MFCs is one of the bottlenecks constraining their development, and numerous studies have focused on the improvement of power generation performance. The majority of previous empirical studies were based on single experimental data, which means there may be large differences in experimental conditions and settings, leading to various or even contradictory conclusions. In this study, we collected a total of 10,826 cases from 186 publications in the China National Knowledge Infrastructure Database to quantitatively and systematically investigate the general patterns and driving factors of power generation performance in MFCs. Our results showed that (1) the power density, voltage, and reaction duration were significantly lower (~25%) in this study, while the coulombic efficiency and ambient temperature were significantly higher (13.4-33.1%) than those reported in other meta-analyses or review papers; (2) reaction chamber volume and cathode surface area were stronger predictors for the majority of power generation performance indices than other device configuration indices, especially cathode chamber volume, which explained >70% of the variances in power density and coulombic efficiency; (3) ambient temperature, external resistance, and reaction duration had greater effects on power generation performance than other reaction conditions; and (4) substrates with pre-treatment, especially with biological treatment, showed 10-40% higher values for the majority of power generation performance indices compared to pre-treatment with physical and chemical methods, and solid substrates showed better power generation performance than liquid and fluid substrates for the majority of indices. Our results suggest that dual-chamber systems, larger cathode surface areas, neutral pH levels, ambient temperatures of 30-35°C, and biological pre-treatment of substrates may be helpful in improving the power generation performance of MFCs.",environmental science
"This paper explores the interdisciplinary field of Planetary Sustainability Science and Technology, integrating environmental science, engineering, and sustainability principles to ensure the long-term viability of human settlements in extraterrestrial environments. The study introduces a novel framework combining Astro-Environmental Engineering, Astro-Soil Science, and Astro-Habitat Engineering, with an emphasis on waste recycling, circular resource recovery. Through this cohesive method, the paper proposed innovative approaches to manage waste debris (as there are >35,750 debris objects with over 640 breaks ups and collision which have been recorded and with 900,000 debris objects larger than 1 cm) waste recycling, resource recovery, habitat sustainability, stressing the need for new educational curricula to prepare the next generation of engineers for space exploration and activities. Moreover, the ethical, technological and legal consideration necessary for sustainable human expansion into space have been addressed. Through a systematic literature, review based on PRISMA framework we retrieve 218 references and data from database such as Scopus, European Space Agency, NASA. Bibliometric analysis was performed using VOS-viewer software defining key themes and trends, generating keywords maps for network visualization using 235 keywords related with space debris and 213 keywords related with space trash indicated that engineering education is hyperconnected with space education, planetary science and space research as well as with circular economy principles. The paper proposed a new curriculum framework based on Bloom's taxonomy to defined learning objectives and outcomes considering modules such as plant physiology, mineral nutrition of plants, space waste as source of nutrients, material flow analysis, extraterrestrial environmental risk, debris collection systems, planetary geology and life support systems, artificial intelligence, human needs and ethics, extraterrestrial water and circular waste management. In addition, highlight and proposed innovative technologies such as advanced recycling systems and in situ resource utilization for water and fuel production as well as promote circular models and sustainable practices.",environmental science
"Heavy metal contamination in aquatic ecosystems poses serious environmental and health risks. In this study, molecular and biochemical responses of",environmental science
"Risk-based sampling is required in the EU for surveillance of residues of pharmacological active substances or their metabolites at slaughter, but which risk factors should be used to increase the probability of detecting these residues? The aim of this scoping review was to identify and evaluate the level of scientific evidence for selected risk factors that may be used to identify residue positive carcasses of pigs and cattle. Scientific articles were retrieved from two databases: Scopus and Agricultural & Environmental Science Collection and further selected by automated and manually screening processes. Selected articles describing a list of predefined potential risk factors was narratively summarized. Based on 10 articles, we found that the level of evidence was moderate for the association between high levels of chronic pleuritis within the herd, and the risk of antibacterial residues in carcasses of pigs, and for an increased risk in the age group sows. The level of evidence was weak for the association between the presence of residues and the potential risk factors ""emergency slaughter of cattle"", and ""accidentally delivery of antibiotic treated pigs"". Potential risk factors not confirmed in this review included: antibiotic consumption level, mortality rate, herd size, type of production system, specific diagnosis in the herd and competent authority remarks. Published evidence on risk factors indicative of the presence of residues in carcasses of pigs and cattle is limited, thus, improved knowledge is needed for implementation of risk-based sampling in surveillance programmes for residues in carcasses of pigs and cattle.",environmental science
"Attention-deficit/hyperactivity disorder (ADHD) is prevalent among contact sports athletes, who may regularly incur repetitive head impacts. This study investigated the effects of acute head impacts on mitochondrial function by analyzing tricarboxylic acid (TCA) cycle metabolites and the potential modulatory role of ADHD. Fifty adult soccer players (ADHD",environmental science
"The melting point (MP) of a chemical is an important physicochemical property that characterizes the transition from a solid to a liquid state. The MP is a key parameter in molecular design and relevant in many fields such as drug design and environmental science. Therefore, an accurate prediction of the MP is of huge interest. Here, we develop two graph convolutional neural network (GNN) models for the prediction of the MP: one where we do not apply a data augmentation strategy and one where we apply a data augmentation strategy. The models were developed on a data set containing 28,645 chemicals, where we removed duplicates and data points labeled as faulty. Then we split the data set into training, validation, and test sets. The model was trained on this initial data set and on a higher curated data set. Based on the data augmentation, we could enlarge the number of neurons in each of the two hidden layers in the GNN and reinforce the representation of large and complex molecules. We compared the influence of the curation step and the data augmentation and found that the curation step had no significant influence on the model performance, while the model could be improved by the application of data augmentation. With a consensus model, we achieved an rmse of 35.4 °C.",environmental science
"Artificial light at night (ALAN) has emerged as a major source of disturbance for organisms by altering their behavior, physiology, and fitness, with consequences for ecosystem functioning. Yet, we still know relatively little about how it affects herbivores and the ecosystem function they provide. By experimentally illuminating not only captive individuals from two slug species but also entire wild communities, we tested whether nocturnal lighting alters circadian activity patterns, fitness parameters, feeding, and moving behaviors and whether this affects herbivory damage. In one of the two illuminated slug species, we found that ALAN reduced its activity at night, juvenile growth, and survival rate. At the community level, feeding activity of slugs was reduced in artificially illuminated sites, and this was related to reduced herbivory. We conclude that ALAN affects the fitness of slugs and disrupts their activity, with consequences for herbivory. This will most likely have indirect consequences for other ecosystem processes.",environmental science
"The social sciences are crucial contributors to environmental research. Collectively, they provide insights on the economic, cultural, political, and psychological dimensions of sustainability challenges. Yet, efforts to mainstream the social sciences in environmental research are missing the diversity of social science scholarship. Here, we contend that the critical and interpretive social sciences -which question and rethink established paradigms and power structures- have an invaluable, yet still underutilized, role. We propose that rethinking the focus, conduct, and goals of environmental research recognizing 10 facts from the critical and interpretive social sciences can help environmental research to better support desired transformative change for the benefit of both people and planet.",environmental science
"Engineering covalent organic frameworks (COFs) into industrializable films with inherent functionalities has remained a major challenge in synthetic chemistry. Here, through developing skeletal azine-pyridine conformation, we present an effectual synthetic frame to convert a family of powdery COFs into self-polymerized COFs films under green and ambient conditions. The active proton tautomerism in our azine-pyridine frame offers a thermochromism, facilitating self-polymerization of large-area COFs films from ca. 10 nm to >30 µm thickness with outstanding chemical stability, industrializable processability, and mechanical strength. More remarkably, our azine-pyridine-based COFs first display various fresh properties, i.e., up to 1913 and 624 mg g",environmental science
"Peptide nanomaterials are a class of materials characterized by high biocompatibility, excellent degradability, and unique biomimetic properties. Moreover, they feature tunable amino acid structures and sequences, allowing flexible design and customization. By appropriately adjusting external factors such as solvents, pH, and temperature, peptide molecules can self-assemble into nanostructures ranging from zero-dimensional to three-dimensional forms driven by non-covalent interactions. Through the modification of functional groups abundant on peptides, these molecules can combine with nanoparticles, drug molecules, 2D materials, and other entities to form hybrid peptide-based nanomaterials with specific functionalities, which hold significant potential for applications in medicine, biotechnology, and environmental science. In this chapter, we provide key information and details for the synthesis of various hybrid peptide-based nanomaterials, which could be useful for readers to understand the design principles and synthesis strategies.",environmental science
"Plastic waste poses a global challenge, driving interest in upcycling strategies to convert waste into value-added products. The interdisciplinary nature of plastic upcycling research-spanning fields such as chemistry, material science, and environmental science-has led to a surge in publications, making it challenging to synthesize key insights. Large language models (LLMs) offer transformative potential for literature analysis, enabling rapid, scalable, and consistent analysis across vast datasets. In this perspective, we evaluated the use of LLMs in 883 research articles about plastic upcycling, demonstrating their efficiency and accuracy in classifying plastics, identifying upcycling pathways, and visualizing trends. LLMs achieved performance comparable to human experts in well-defined tasks while completing analysis in a fraction of the time. We highlight the value of LLM-driven insights for guiding future research and propose a collaborative framework among researchers, publishers, and technology developers to optimize LLM applications. By integrating LLMs into workflows, the scientific community can accelerate innovation in tackling environmental challenges.",environmental science
"Social innovation in waste management has gained momentum as a pivotal approach to address environmental sustainability challenges. RECICLOS, a pioneering project centred on augmenting public awareness and incentivising recycling behaviour, stands as an example of social innovation within the waste management domain. This article investigates the scalability potential of RECICLOS and its implications for widespread adoption and impact. It employs a multi-dimensional analysis to evaluate the scalability of the project, synthesising information from diverse sources, various demographics and geographical locations. The research framework takes on an interdisciplinary lens, integrating insights from sociology, environmental science, technology adoption and policy analysis. The findings underscore the pivotal role of RECICLOS as a scalable model for social innovation in waste management. Crucially, it illuminates key factors contributing to its scalability, including the efficacy of behavioural nudges, the design and implementation of incentivisation mechanisms, technological integration and community engagement strategies. Moreover, this article examines the transferability and adaptability of RECICLOS to different socio-cultural contexts, emphasising the project's potential for global applicability. Insights gleaned from this analysis contribute to a nuanced understanding of how social innovation initiatives like RECICLOS can transcend local boundaries and evolve into scalable solutions with far-reaching impacts on waste management practices. This research serves as a foundational framework for policymakers, environmentalists and practitioners seeking to replicate, expand or adapt similar social innovation initiatives for sustainable waste management on a broader scale.",environmental science
"The United States is one of the largest energy consumers per capita, requiring households to have adequate energy expenditures to keep up with modern demand regardless of financial cost. This paper investigates energy burden, defined as the ratio of household energy expenditures to household income. There is a lack of research on creating equitable policies for energy-burdened communities, including environmental justice indicators and community characteristics that could be used to predict and understand energy burden, along with socioeconomic status, building characteristics, and power outages, beneficial to policymakers, engineers, and advocates. Here, generalized additive models and random forests are explored for energy burden prediction using the original dataset and principal components, followed by a leave-one-column-out (LOCO) analysis to investigate indicator influence, with 25 identical indicators out of 42 appearing in the top 100 models. The generalized additive models generally outperform the random forests, with the best-performing model yielding a coefficient of determination of 0.92.",environmental science
"Despite ongoing negotiations to establish a Global Plastics Treaty aimed at ending plastic pollution, agriculture remains an often-overlooked source of marine litter. While most global assessments emphasize take-out consumer activity and fishing as dominant contributors, these broad analyses may fail to capture regionally relevant sources. Here, we conducted field sampling across coastal and inland transects using a combination of shoreline surveys, dry riverbed inspections, and marine debris collection to quantify and classify plastic waste linked to agricultural activity. Our results show that agricultural plastic debris is prevalent even over 100 km downstream of cultivation hotspots. We identify dry riverbeds in agricultural landscapes as transient reservoirs that trap plastic during dry seasons, releasing large quantities into marine environments during episodic rainfall events. These findings underscore the need for management strategies that incorporate agriculture as a significant source of marine plastic pollution, particularly considering the projected rise in agricultural plastic use.",environmental science
"This study focuses on the estimation of the Emax dose-response model, a widely utilized framework in clinical trials, experiments in pharmacology, agriculture, environmental science, and more. Existing challenges in obtaining maximum likelihood estimates (MLE) for model parameters are often ascribed to computational issues but, in reality, stem from the absence of a MLE. Our contribution provides new understanding and control of all the experimental situations that practitioners might face, guiding them in the estimation process. We derive the exact MLE for a three-point experimental design and identify the two scenarios where the MLE fails to exist. To address these challenges, we propose utilizing Firth's modified score, which we express analytically as a function of the experimental design. Through a simulation study, we demonstrate that the Firth modification yields a finite estimate in one of the problematic scenarios. For the remaining case, we introduce a design-augmentation strategy akin to a hypothesis test.",environmental science
"Amorphous materials are ubiquitous in nature and are widely used for many industrial applications, including catalysis, energy storage, and environmental science. However, significant challenges remain in designing and optimizing amorphous high-entropy materials because of the lack of well-defined structure-activity relationships. Here, we use synthesis systems to discover and optimize amorphous high-entropy oxyhydroxide electrocatalysts within the entire design space for the alkaline oxygen evolution reaction. Amorphous high-entropy electrocatalysts are derived from ultrathin 2D coordination polymers composed of six nonprecious metal elements that were selected from top 16 candidate metal elements involved in oxygen evolution reaction (OER)-related literature searching, which can then be transformed",environmental science
"Artificial light at night (ALAN) is an omnipresent anthropogenic stressor disrupting ecological interactions, potentially driving rapid evolutionary change. However, evidence for genetic adaptation to ALAN remains limited, with ecological responses dominating observed effects. Here, we critically review current evidence for evolution under ALAN and propose that interactions between ecological and evolutionary processes-so-called eco-evolutionary feedbacks-may obscure direct evolutionary signals. We argue for more common-garden experiments to disentangle genetic adaptation from environmentally induced plasticity, for multiple study organisms. Using a conceptual framework of an urban freshwater pond and a key ecological interactor, the water flea",environmental science
"Metal-organic frameworks (MOFs), a porous polymer having organic struts enclosed with clusters of metal ions, have shown an advantageous pathway for environmental remediation. Globally, the increased urbanization and industrialization lead to a lack of resources and the discharge of harmful/toxic chemicals like polyaromatic hydrocarbons (PAHs) into the environment. Advancing an innovative technology for detecting and capturing PAHs is essential for safe, and sustainable living. Subsequently, MOFs can recognize different types of PAHs by modifying/tuning the functional groups. The PAHs will get adsorbed on the surface of the framework by electrostatic interaction, ionic/covalent bonding, and van der Waals force. Additionally, it depends on reaction conditions like concentration, pH, temperature, and moisture content. In this review, we discussed the role of MOFs in the targeted removal of PAHs from food, soil, and water. The underlying mechanism of MOFs in the removal process was also explained in depth.",environmental science
"Self-powered sensing related to triboelectric nanogenerator (TENG) as a sustainable self-sufficient power source for environmental monitoring by harvesting energy from a living environment is critical in the field of energy and environmental science. However, features of small energy-density and irregularity of environmental energy make it difficult to use directly for real-time environmental monitoring. Here, we report a self-powered and self-calibrated environmental monitoring system (SSEMS) composed of TENG, a calibration resistor, and a sensor network in parallel for real-time temperature and humidity monitoring. The calibration resistor can monitor in real time the irregular output of TENG from the irregularity of rainfalls. SSEMS uses this calibrating signal to calibrate the sensing signal in real time, achieving accurate sensing with an error margin less than 5.0%. We applied SSEMS under waterfalls and rainfalls to monitor in real time the environmental temperature and relative humidity with a sensing error as low as 1.0%. This work promotes self-powering technology one step further to practical applications.",environmental science
"The use of plastics in buildings and infrastructure has been steadily increasing in the past. Due to the longevity of building components, in the upcoming decades a dramatical growth in waste quantities is expected as a delayed response to the increased consumption, posing a major challenge for waste management and recycling. However, comprehensive high-resolution data on plastic flows in the building and infrastructure sector in Germany have so far not been available. This dataset addresses this gap by presenting simulated data on historical (1950-2023) plastic flows and stocks in the German building and infrastructure sector including their contamination with selected legacy substances based on a dynamic material flow analysis. The focus is on major plastic applications in buildings and infrastructure, namely profiles, flooring, pipes, insulation material, cable insulation, and films. Input data for the dynamic material flow model were compiled from various sources, including scientific literature, reports, statistics, databases, and personal communication with industry stakeholders. The linked data repository contains simulated data, input data, and model files, enabling model reproduction, adjustment, or expansion. This dataset forms a basis for quantitatively assessing current and future plastic cycles in buildings and infrastructure and potential challenges for recycling arising through legacy contamination. The dataset can be reused in different contexts as it bridges various disciplines such as environmental science, industrial ecology, material science, construction engineering, and toxicology, providing valuable insights for research in sustainability, waste management, and pollution mitigation.",environmental science
"Spatial heterogeneity is of great importance in social, economic, and environmental science studies. The spatially varying coefficient model is a popular and effective spatial regression technique to address spatial heterogeneity. However, accounting for heterogeneity comes at the cost of reducing model parsimony. To balance flexibility and parsimony, this article develops a class of generalized partially linear spatially varying coefficient models which allow the inclusion of both constant and spatially varying effects of covariates. Another significant challenge in many applications comes from the enormous size of the spatial datasets collected from modern technologies. To tackle this challenge, we design a novel distributed heterogeneity learning (DHL) method based on bivariate spline smoothing over a triangulation of the domain. The proposed DHL algorithm has a simple, scalable, and communication-efficient implementation scheme that can almost achieve linear speedup. In addition, this article provides rigorous theoretical support for the DHL framework. We prove that the DHL constant coefficient estimators are asymptotic normal and the DHL spline estimators reach the same convergence rate as the global spline estimators obtained using the entire dataset. The proposed DHL method is evaluated through extensive simulation studies and analyses of U.S. loan application data.",environmental science
"This systematic review evaluated the association between lower respiratory tract infections (LRTI) in infancy with respiratory syncytial virus (RSV), rhinovirus (RV) or infestation with helminths and the risk of developing asthma and allergic diseases. The risk of bias was assessed with ROBINS-E, and the certainty of evidence (CoE) with GRADE. Meta-analysis applied a random-effects model. RSV LRTI is likely associated with an increased risk of developing asthma by age 7 (OR 3.02, 95% CI 2.23-4.09; I",environmental science
"Lipids, such as aliphatics, phenolics, and carboxylic acids, are key biomarkers for analyzing peat composition, decomposition, and microbial activity. This study provides a comparative analysis of lipid biomarkers from natural, extracted, degraded, and restored bog sites in Germany, Poland, and Austria. We investigate samples from various depths, assessing how effectively these biomarkers reflect environmental conditions and restoration success. The aliphatic hydrocarbon fractions showed the site specific pattern in",environmental science
"Although copper ions (Cu In this study, a novel hydrazide-based DHBC capable of sequentially detecting Cu The high accuracy of DHBC in environmental pollution monitoring and its stable performance in biological modeling make it an important tool for assessing the impact of pollutants on ecosystems and human health. In addition, the wide applicability and real-time imaging capability of DHBC provide reliable technical support for environmental science, toxicology, and health risk assessment and have important prospects for scientific research and practical applications.",environmental science
"Global marine microplastics and pollution radionuclides have emerged as significant research focal points in the field of environmental science, with their potential ecological risks and health threats being complex and far-reaching. Meanwhile, in recent years, the discharge of radioactive nuclear wastewater has also attracted global attention. Microplastics can facilitate the transregional migration and diffusion of radionuclides, while radionuclides can exacerbate the toxic effects of microplastics on living organisms. The combined threat posed by microplastics-radionuclide complexes (MRC) to both ecosystems and human health is compounded. The potential impact of MRC contamination is multi-dimensional, long-term, and global in scope. MRCs can spread to global oceans through ocean currents and may evaporate into the atmospheric circulation, forming radioactive rainfall and polluting terrestrial water sources and soil. The infiltration of groundwater systems further expands the scope of pollution and threatens terrestrial ecosystems. In addition, the potential impacts of wastewater with MRCs have multidimensional, long-term, and global characteristics, involving complex issues such as ecological chain collapse, health risk escalation, and economic cost surges. This paper discusses the current contamination status of MRC, elucidates the adsorption processes, mechanisms, and toxic effects associated with MRC, and critically highlights the knowledge gaps and challenges in MRC research. A comprehensive understanding of the environmental behavior and potential threats posed by MRC is essential for developing effective identification and removal techniques.",environmental science
"Parental perceptions of the neighbourhood environment can be of particular importance for physical activity of children and adolescents, because parents act as the gatekeepers of their children's behaviour. However, knowledge gaps remain regarding the associations between parental perceptions of neighbourhood environment and physical activity among children and adolescents. Therefore, the aim of this study was to systematically review and summarise evidence on the association between parental perceptions of the neighbourhood environment and physical activity among children and adolescents (5 - 17 years of age). Literature searches were conducted in: CINAHL, Embase, Environmental Science, MEDLINE/PubMed, PsycInfo, Scopus, SPORTDiscus, Transportation Research Information Services, and Web of Science. The associations were coded as: mostly favourable (for 60% - 100% of studies showing a positive association); mostly unfavourable (for 60% - 100% of studies showing a negative association); and mostly non-significant, indeterminate, or inconsistent. Out of 30,162 records identified in the search, 162 papers from 149 studies were included in the review. The most consistent finding was that a greater distance to school is unfavourably associated with active travel. Evidence of this association was found in children (5/7 associations; pooled sample size in the studies showing significant association [n] = 14,113), adolescents (3/4; n = 2328), and mixed-age group (8/13; n = 5410). There was some consistency in evidence on favourable associations of: (1) access to public transport, good street lighting, and presence of crossing guards with active travel among children; (2) access to sports and recreational facilities, parks and/or playgrounds with sports participation among children; and (3) access to sports and recreational facilities, parks, and/or playgrounds with non-type-specific physical activity among adolescents. Several associations were found in individual studies only, while others were mostly non-significant, indeterminate, or inconsistent. The quality of evidence ranged from very low to low. Parental perceptions of traffic safety and access to destinations and services are associated with different types of physical activity among children and adolescents. There is a need for longitudinal and experimental studies, more research among adolescents, more studies from low- and middle-income countries, and exploring a wider range of neighbourhood environment attributes.",environmental science
"Discharge plasma is gaining increasing attention in environmental science due to its advanced oxidative properties. While discharge plasma is capable of degrading most of the pollutants in contaminated water, it is not effective in degrading the accompanying microplastics (MPs). Notably, residual MPs in plasma-treated water may become carriers of other pollutants in the environment. The adsorption and co-transport behaviors of two MPs with Cd(II), before and after Dielectric Barrier Discharge (DBD) plasma treatment, were examined via batch and column experiments. The results showed that plasma-treated MPs exhibited significantly enhanced adsorption capacity for Cd(II), attributed to grafted polar functional groups on their surfaces. Density Functional Theory (DFT) calculations revealed that the enhancement resulted from reduced steric hindrance, along with stronger hydrogen bonding and van der Waals interactions. Co-transport experiments revealed that plasma treatment significantly promoted the carrier role of MPs in facilitating Cd(II) transport. Specifically, plasma-treated MPs mitigated Cd(II) deposition at the column base under favorable conditions for transport. Derjaguin-Landau-Verwey-Overbeek (DLVO) theory provided a satisfactory explanation for the observed transport behaviors of plasma-treated MPs and Cd(II). These findings highlight the potential environmental risks posed by plasma-treated MPs as carriers of Cd(II) and the need for further studies on their long-term ecological impacts.",environmental science
"Paper and board represent 10%-39% of the total municipal solid waste generated. In order to address the European Commission (EC) recycling targets, this study aimed to develop flexible Surface-enhanced Raman Scattering (SERS) recycled-paper-based substrates tested by using a new eco-friendly and nontoxic molecule probe. This study reports for the first time the implementation of the microbial dye violacein, obtained by",environmental science
